0,9.0785656434,1.2820999622,0.0926540742,0.9082483542
1,3.23892242,2.2186441422,0.0455873389,0.9208467794
2,2.0081123688,3.2776949406,0.0345311635,0.9215954563
3,1.6019955769,4.203592062,0.0284304936,0.9221246934
4,1.3318058148,5.2017581463,0.0235849021,0.9230540855
5,1.1035640671,6.1270730495,0.0197448722,0.9294436556
0,10.5024403222,0.9949917793,0.0852889825,0.908235446
1,3.5963612483,2.0090668201,0.0393128695,0.9211307603
2,2.0089428057,3.0089278221,0.0260781942,0.9221246934
3,1.4617839549,4.0307788849,0.0204429325,0.9233122499
4,1.1964232935,4.996352911,0.0171257211,0.9234155157
5,1.0275177888,6.0107419491,0.0148410939,0.9262166
6,0.901907407,6.9860208035,0.0130827305,0.9374467536
7,0.802335172,8.0098979473,0.0116973958,0.9515296244
8,0.7256675427,9.0860419273,0.0106508899,0.9686975603
9,0.667171215,10.1802768707,0.0098380854,0.9817606816
10,0.6211383137,11.1706118584,0.0091865018,0.9857105977
11,0.5837035254,12.1666829586,0.0086429326,0.987182135
12,0.5521697089,13.1287488937,0.0081795812,0.9877242804
13,0.5251537657,14.1492319107,0.0077754616,0.9883309668
14,0.5015046547,15.14595294,0.0074149976,0.9890538273
15,0.4803460618,16.1643528938,0.0070919531,0.9896992384
16,0.461347066,17.1714959145,0.0067992885,0.9900735769
17,0.4441742434,18.2005198002,0.0065336851,0.9905511811
18,0.4284551775,19.181483984,0.0062904872,0.9910287853
19,0.4139009559,20.186139822,0.0060668189,0.9913902156
20,0.4004260377,21.1210098267,0.0058564325,0.9916096554
21,0.387734706,22.0818078518,0.0056590124,0.9917774622
22,0.3756205082,23.0928909779,0.0054693451,0.9918678198
23,0.363921376,24.1090278625,0.0052936702,0.9920227185
24,0.3530985003,25.1300199032,0.0051314147,0.9922550665
25,0.3429901,26.1487898827,0.0049820458,0.9923712405
26,0.3335552721,27.2108449936,0.0048432674,0.9925390474
27,0.3245016195,28.2296419144,0.0047128293,0.9927584872
28,0.3158409871,29.2418057919,0.0045897649,0.992926294
29,0.3075864008,30.1875059605,0.0044730216,0.9931844585
30,0.2997005,31.2214448452,0.0043611814,0.9934168065
31,0.2920675738,32.3049359322,0.0042531133,0.9933006325
32,0.284754172,33.3163149357,0.0041487052,0.993442623
33,0.2777226928,34.3175449371,0.0040460662,0.993558797
34,0.2709484367,35.3075008392,0.0039474095,0.9935071641
35,0.2643921889,36.3572888374,0.0038563517,0.9936620627
36,0.2581406395,37.3161978722,0.0037686267,0.9937136956
37,0.2521843569,38.3351659775,0.0036823551,0.9938427778
38,0.2463793165,39.3256678581,0.0036023407,0.9938685943
39,0.2409467488,40.2979459763,0.0035262163,0.994023493
40,0.2357552657,41.3006329536,0.0034527667,0.9939589519
41,0.2307776144,42.3322808743,0.0033827804,0.9940364012
42,0.2259658081,43.3254988194,0.0033162597,0.9941009423
43,0.2212767332,44.3389258385,0.0032529106,0.9942171163
44,0.2168055944,45.2775528431,0.0031922547,0.9942816574
45,0.2125148042,46.3011748791,0.0031326306,0.9943074739
46,0.2083564679,47.3210668564,0.0030756193,0.994488189
47,0.2043479243,48.4071397781,0.0030208321,0.9945140054
48,0.2004478271,49.4696998596,0.0029685431,0.9946689041
49,0.196732814,50.5212028027,0.0029182284,0.9947592616
50,0.1931264874,51.5901389122,0.0028703259,0.9950045179
